name,price,image,info,type,stocks,brand,color
'Switches',68.17,'RES/RES/switches1.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V1'",'Switch',48,'Picquic','Blue'
'Switches',65.48,'RES/RES/switches2.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V2'",'Switch',17,'Stanley','Green'
'Switches',53.12,'RES/RES/switches3.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V3'",'Switch',1,'Steel Grip','Violet'
'Switches',102.3,'RES/RES/switches4.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V4'",'Switch',47,'Home Plus','Brown'
'Switches',73.57,'RES/RES/switches5.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V5'",'Switch',28,'Olympia','White'
'Switches',124.39,'RES/RES/switches6.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V6'",'Switch',42,'Ifixit','Green'
'Switches',83.39,'RES/RES/switches7.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V7'",'Switch',43,'Irwin','Red'
'Switches',138.94,'RES/RES/switches8.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V8'",'Switch',9,'Klein','Green'
'Switches',94.9,'RES/RES/switches9.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V9'",'Switch',12,'Best Way','White'
'Switches',138.66,'RES/RES/switches10.jpg',"'Their sleek simplicity and smooth, quiet operation stem from quality materials fitted to tight tolerances and finished with great care, ensuring years of trouble-free service. V10'",'Switch',26,'Great Neck','Orange'
'Electric Plugs',120.45,'RES/RES/electricPlugs1.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V1'",'Electric Plugs',8,'Klein','Green'
'Electric Plugs',66.35,'RES/RES/electricPlugs2.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V2'",'Electric Plugs',30,'Dewalt','Green'
'Electric Plugs',67.9,'RES/RES/electricPlugs3.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V3'",'Electric Plugs',25,'Irwin','Violet'
'Electric Plugs',83.93,'RES/RES/electricPlugs4.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V4'",'Electric Plugs',35,'Ace','Brown'
'Electric Plugs',51.33,'RES/RES/electricPlugs5.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V5'",'Electric Plugs',31,'Ifixit','Blue'
'Electric Plugs',118.14,'RES/RES/electricPlugs6.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V6'",'Electric Plugs',45,'General','Black'
'Electric Plugs',142.56,'RES/RES/electricPlugs7.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V7'",'Electric Plugs',28,'Craftsman','Green'
'Electric Plugs',131.5,'RES/RES/electricPlugs8.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V8'",'Electric Plugs',5,'Milwaukee','Violet'
'Electric Plugs',146.85,'RES/RES/electricPlugs9.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V9'",'Electric Plugs',4,'Steel Grip','Brown'
'Electric Plugs',94.56,'RES/RES/electricPlugs10.jpg',"'These rugged performers are moisture, chemical and abuse resistant and they’re ideal for indoor and outdoor use. V10'",'Electric Plugs',31,'Picquic','Yellow'
'Electrical Conduit',226.31,'RES/RES/electricalConduit1.jpg','Conduit for use underground or exposed above ground applications. Rust and corrosion resistant and easy to install and heavy wall thickness. V1','Electrical Conduit',38,'Best Way','Orange'
'Electrical Conduit',221.57,'RES/RES/electricalConduit2.jpg','Conduit for use underground or exposed above ground applications. Rust and corrosion resistant and easy to install and heavy wall thickness. V2','Electrical Conduit',29,'Olympia','Yellow'
'Electrical Conduit',120.46,'RES/RES/electricalConduit3.jpg','Conduit for use underground or exposed above ground applications. Rust and corrosion resistant and easy to install and heavy wall thickness. V3','Electrical Conduit',48,'Home Plus','Orange'
'Electrical Conduit',337.74,'RES/RES/electricalConduit4.jpg','Conduit for use underground or exposed above ground applications. Rust and corrosion resistant and easy to install and heavy wall thickness. V4','Electrical Conduit',5,'Stanley','Black'
'Electrical Conduit',244.69,'RES/RES/electricalConduit5.jpg','Conduit for use underground or exposed above ground applications. Rust and corrosion resistant and easy to install and heavy wall thickness. V5','Electrical Conduit',25,'Great Neck','Yellow'
'Electrical Conduit',301.02,'RES/RES/electricalConduit6.jpg','Conduit for use underground or exposed above ground applications. Rust and corrosion resistant and easy to install and heavy wall thickness. V6','Electrical Conduit',43,'Picquic','Orange'
'Ground Clamps',115.18,'RES/RES/groundClamps1.jpg','Constructed of high-tech reinforced resin for strength and durability. Exerts up to 150 lbs. of clamping pressure V1','Ground Clamps',31,'Ifixit','Green'
'Ground Clamps',186.47,'RES/RES/groundClamps2.jpg','Constructed of high-tech reinforced resin for strength and durability. Exerts up to 150 lbs. of clamping pressure V2','Ground Clamps',10,'General','Yellow'
'Ground Clamps',154.32,'RES/RES/groundClamps3.jpg','Constructed of high-tech reinforced resin for strength and durability. Exerts up to 150 lbs. of clamping pressure V3','Ground Clamps',11,'Dewalt','Black'
'Ground Clamps',194.48,'RES/RES/groundClamps4.jpg','Constructed of high-tech reinforced resin for strength and durability. Exerts up to 150 lbs. of clamping pressure V4','Ground Clamps',27,'Steel Grip','Black'
'Ground Clamps',170.59,'RES/RES/groundClamps5.jpg','Constructed of high-tech reinforced resin for strength and durability. Exerts up to 150 lbs. of clamping pressure V5','Ground Clamps',39,'Craftsman','Yellow'
'Cable Connectors',106.63,'RES/RES/cableConnectors1.jpg',"'These solid brass hose ends are cut to exacting precision. Milled from brass rod, these hose connectors and hose ends will be a fixture in your garden. V1'",'Cable Connectors',4,'Stanley','Orange'
'Cable Connectors',158.19,'RES/RES/cableConnectors2.jpg',"'These solid brass hose ends are cut to exacting precision. Milled from brass rod, these hose connectors and hose ends will be a fixture in your garden. V2'",'Cable Connectors',11,'Great Neck','Brown'
'Cable Connectors',127.96,'RES/RES/cableConnectors3.jpg',"'These solid brass hose ends are cut to exacting precision. Milled from brass rod, these hose connectors and hose ends will be a fixture in your garden. V3'",'Cable Connectors',36,'Olympia','Green'
'Cable Connectors',190.01,'RES/RES/cableConnectors4.jpg',"'These solid brass hose ends are cut to exacting precision. Milled from brass rod, these hose connectors and hose ends will be a fixture in your garden. V4'",'Cable Connectors',48,'Home Plus','Black'
'Cable Connectors',155.52,'RES/RES/cableConnectors5.jpg',"'These solid brass hose ends are cut to exacting precision. Milled from brass rod, these hose connectors and hose ends will be a fixture in your garden. V5'",'Cable Connectors',7,'Irwin','Brown'
'Cable Connectors',108.64,'RES/RES/cableConnectors6.jpg',"'These solid brass hose ends are cut to exacting precision. Milled from brass rod, these hose connectors and hose ends will be a fixture in your garden. V6'",'Cable Connectors',25,'Klein','Red'
'Cable Connectors',180.24,'RES/RES/cableConnectors7.jpg',"'These solid brass hose ends are cut to exacting precision. Milled from brass rod, these hose connectors and hose ends will be a fixture in your garden. V7'",'Cable Connectors',15,'Best Way','Red'
'Outlet Box',340.49,'RES/RES/outletBox1.jpg','For use with nonmetallic sheathed cable. No distortion with high temperatures. Shatter resistant with low temperatures V1','Outlet Box',37,'Milwaukee','Orange'
'Outlet Box',188.54,'RES/RES/outletBox2.jpg','For use with nonmetallic sheathed cable. No distortion with high temperatures. Shatter resistant with low temperatures V2','Outlet Box',38,'Ace','Red'
'Outlet Box',105.65,'RES/RES/outletBox3.jpg','For use with nonmetallic sheathed cable. No distortion with high temperatures. Shatter resistant with low temperatures V3','Outlet Box',14,'Dewalt','Orange'
'Outlet Box',217.83,'RES/RES/outletBox4.jpg','For use with nonmetallic sheathed cable. No distortion with high temperatures. Shatter resistant with low temperatures V4','Outlet Box',27,'Ifixit','Blue'
'Outlet Box',306.01,'RES/RES/outletBox5.jpg','For use with nonmetallic sheathed cable. No distortion with high temperatures. Shatter resistant with low temperatures V5','Outlet Box',19,'Best Way','Green'
'Outlet Box',187.09,'RES/RES/outletBox6.jpg','For use with nonmetallic sheathed cable. No distortion with high temperatures. Shatter resistant with low temperatures V6','Outlet Box',17,'Craftsman','Violet'
'Outlet Box',326.1,'RES/RES/outletBox7.jpg','For use with nonmetallic sheathed cable. No distortion with high temperatures. Shatter resistant with low temperatures V7','Outlet Box',43,'Picquic','Black'
'Extension Cords',275.2,'RES/RES/extensionCords1.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V1','Extension Cords',14,'Great Neck','Green'
'Extension Cords',338.09,'RES/RES/extensionCords2.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V2','Extension Cords',8,'Home Plus','Green'
'Extension Cords',261.55,'RES/RES/extensionCords3.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V3','Extension Cords',34,'Olympia','Brown'
'Extension Cords',192.18,'RES/RES/extensionCords4.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V4','Extension Cords',28,'General','Brown'
'Extension Cords',276.62,'RES/RES/extensionCords5.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V5','Extension Cords',49,'Irwin','Green'
'Extension Cords',153.86,'RES/RES/extensionCords6.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V6','Extension Cords',9,'Steel Grip','Blue'
'Extension Cords',349.66,'RES/RES/extensionCords7.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V7','Extension Cords',49,'Milwaukee','Violet'
'Extension Cords',227.27,'RES/RES/extensionCords8.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V8','Extension Cords',20,'Klein','Green'
'Extension Cords',165.8,'RES/RES/extensionCords9.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V9','Extension Cords',31,'Ace','Red'
'Extension Cords',181.14,'RES/RES/extensionCords10.jpg','Water and oil resistant. For home or job site use. Durable flexble cord V10','Extension Cords',33,'Stanley','Blue'
'Surge Protectors',161.88,'RES/RES/surgeProtectors1.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V1','Surge Protectors',35,'Best Way','White'
'Surge Protectors',239.82,'RES/RES/surgeProtectors2.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V2','Surge Protectors',40,'Great Neck','Green'
'Surge Protectors',130.02,'RES/RES/surgeProtectors3.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V3','Surge Protectors',2,'Dewalt','Violet'
'Surge Protectors',202.03,'RES/RES/surgeProtectors4.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V4','Surge Protectors',39,'Craftsman','Green'
'Surge Protectors',346.3,'RES/RES/surgeProtectors5.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V5','Surge Protectors',33,'Picquic','Black'
'Surge Protectors',233.02,'RES/RES/surgeProtectors6.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V6','Surge Protectors',17,'Steel Grip','Violet'
'Surge Protectors',163.67,'RES/RES/surgeProtectors7.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V7','Surge Protectors',42,'Ace','Green'
'Surge Protectors',228.22,'RES/RES/surgeProtectors8.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V8','Surge Protectors',14,'Irwin','Brown'
'Surge Protectors',286.34,'RES/RES/surgeProtectors9.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V9','Surge Protectors',50,'Home Plus','Blue'
'Surge Protectors',322.41,'RES/RES/surgeProtectors10.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V10','Surge Protectors',7,'Klein','Brown'
'Surge Protectors',208.32,'RES/RES/surgeProtectors11.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V11','Surge Protectors',27,'Milwaukee','Red'
'Surge Protectors',142.97,'RES/RES/surgeProtectors12.jpg','Protect your electronic equipment investments with our line of surge protectors and power solutions. Featuring multiple AC outlets and Clean Power filters to block interference. V12','Surge Protectors',2,'General','Black'
'Outlet Adapter',149.25,'RES/RES/outletAdapter1.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V1','Outlet Adapter',14,'Ace','Black'
'Outlet Adapter',135.67,'RES/RES/outletAdapter2.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V2','Outlet Adapter',14,'Klein','Blue'
'Outlet Adapter',107.63,'RES/RES/outletAdapter3.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V3','Outlet Adapter',31,'Craftsman','Black'
'Outlet Adapter',138.3,'RES/RES/outletAdapter4.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V4','Outlet Adapter',38,'Steel Grip','Green'
'Outlet Adapter',124.08,'RES/RES/outletAdapter5.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V5','Outlet Adapter',11,'Irwin','Red'
'Outlet Adapter',144.15,'RES/RES/outletAdapter6.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V6','Outlet Adapter',41,'Ifixit','Black'
'Outlet Adapter',118.82,'RES/RES/outletAdapter7.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V7','Outlet Adapter',30,'Milwaukee','Black'
'Outlet Adapter',161.2,'RES/RES/outletAdapter8.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V8','Outlet Adapter',9,'General','Green'
'Outlet Adapter',100.87,'RES/RES/outletAdapter9.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V9','Outlet Adapter',15,'Home Plus','Orange'
'Outlet Adapter',137.1,'RES/RES/outletAdapter10.jpg','Expanding your outlet can be sleek with this slim outlet adapter wall tap to power your devices V10','Outlet Adapter',50,'Picquic','White'
'Cord Reels',328.49,'RES/RES/cordReels1.jpg','The side mounted handle makes it simple to wind up your cord and the wide stable base means the cord storage reel will stay in place without falling down on the job. V1','Cord Reels',40,'Stanley','White'
'Cord Reels',254.47,'RES/RES/cordReels2.jpg','The side mounted handle makes it simple to wind up your cord and the wide stable base means the cord storage reel will stay in place without falling down on the job. V2','Cord Reels',5,'Milwaukee','Blue'
'Cord Reels',211.95,'RES/RES/cordReels3.jpg','The side mounted handle makes it simple to wind up your cord and the wide stable base means the cord storage reel will stay in place without falling down on the job. V3','Cord Reels',24,'Ifixit','Blue'
'Cord Reels',194.42,'RES/RES/cordReels4.jpg','The side mounted handle makes it simple to wind up your cord and the wide stable base means the cord storage reel will stay in place without falling down on the job. V4','Cord Reels',47,'General','Yellow'
'Cord Reels',105,'RES/RES/cordReels5.jpg','The side mounted handle makes it simple to wind up your cord and the wide stable base means the cord storage reel will stay in place without falling down on the job. V5','Cord Reels',46,'Dewalt','Brown'
'Security Lighting',124.85,'RES/RES/securityLighting1.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V1','Security Lighting',20,'Olympia','Black'
'Security Lighting',197.69,'RES/RES/securityLighting2.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V2','Security Lighting',32,'Great Neck','Violet'
'Security Lighting',152.5,'RES/RES/securityLighting3.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V3','Security Lighting',24,'Steel Grip','Black'
'Security Lighting',123.77,'RES/RES/securityLighting4.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V4','Security Lighting',21,'Best Way','Green'
'Security Lighting',148.37,'RES/RES/securityLighting5.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V5','Security Lighting',37,'Home Plus','Brown'
'Security Lighting',110.22,'RES/RES/securityLighting6.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V6','Security Lighting',34,'Ace','Brown'
'Security Lighting',172.5,'RES/RES/securityLighting7.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V7','Security Lighting',39,'Milwaukee','White'
'Security Lighting',144.03,'RES/RES/securityLighting8.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V8','Security Lighting',20,'Stanley','Brown'
'Security Lighting',152.07,'RES/RES/securityLighting9.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V9','Security Lighting',27,'Ifixit','Black'
'Security Lighting',123.78,'RES/RES/securityLighting10.jpg','Protective bulb shields extends bulb life. Patented swivel arms allow directional lighting with easy thumb screw adjustments. V10','Security Lighting',24,'Craftsman','Orange'
'Landscape Lighting',205.06,'RES/RES/landscapeLighting1.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V1','Landscape Lighting',27,'Stanley','Orange'
'Landscape Lighting',341.12,'RES/RES/landscapeLighting2.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V2','Landscape Lighting',38,'Dewalt','Red'
'Landscape Lighting',195.72,'RES/RES/landscapeLighting3.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V3','Landscape Lighting',46,'Milwaukee','Blue'
'Landscape Lighting',200.88,'RES/RES/landscapeLighting4.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V4','Landscape Lighting',23,'Klein','Black'
'Landscape Lighting',123.43,'RES/RES/landscapeLighting5.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V5','Landscape Lighting',13,'Home Plus','Violet'
'Landscape Lighting',246.16,'RES/RES/landscapeLighting6.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V6','Landscape Lighting',10,'Picquic','Black'
'Landscape Lighting',236.86,'RES/RES/landscapeLighting7.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V7','Landscape Lighting',24,'Ifixit','Violet'
'Landscape Lighting',207.23,'RES/RES/landscapeLighting8.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V8','Landscape Lighting',28,'Craftsman','Orange'
'Landscape Lighting',286.27,'RES/RES/landscapeLighting9.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V9','Landscape Lighting',27,'Ace','Red'
'Landscape Lighting',337.82,'RES/RES/landscapeLighting10.jpg','It features our quick connect install system. Easily create your own landscape kit by connecting multiple lights using our Y-adapter V10','Landscape Lighting',15,'Olympia','Green'
'Outdoor Floodlight',271.59,'RES/RES/outdoorFloodlight1.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V1','Outdoor Floodlight',47,'Steel Grip','Violet'
'Outdoor Floodlight',261.3,'RES/RES/outdoorFloodlight2.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V2','Outdoor Floodlight',27,'Best Way','Brown'
'Outdoor Floodlight',304.82,'RES/RES/outdoorFloodlight3.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V3','Outdoor Floodlight',25,'Milwaukee','Violet'
'Outdoor Floodlight',224.47,'RES/RES/outdoorFloodlight4.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V4','Outdoor Floodlight',32,'Dewalt','Violet'
'Outdoor Floodlight',155.81,'RES/RES/outdoorFloodlight5.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V5','Outdoor Floodlight',22,'Picquic','White'
'Outdoor Floodlight',129.98,'RES/RES/outdoorFloodlight6.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V6','Outdoor Floodlight',44,'Ace','Brown'
'Outdoor Floodlight',179.17,'RES/RES/outdoorFloodlight7.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V7','Outdoor Floodlight',38,'Home Plus','Green'
'Outdoor Floodlight',144.87,'RES/RES/outdoorFloodlight8.jpg','Die cast aluminum housing has deep ribbed fins to dissipate heat quickly. Built-in aiming adjustment allows tailoring light to specific requirements. V8','Outdoor Floodlight',22,'Great Neck','Black'
'Alkaline Batteries',218.78,'RES/RES/alkalineBatteries1.jpg',"'Alkaline batteries power the devices that your customers use each and every day. Great for impulse purchases, providing power to on- the-go consumers at the value they expect. V1'",'Alkaline Batteries',30,'Irwin','Brown'
'Alkaline Batteries',325.5,'RES/RES/alkalineBatteries2.jpg',"'Alkaline batteries power the devices that your customers use each and every day. Great for impulse purchases, providing power to on- the-go consumers at the value they expect. V2'",'Alkaline Batteries',29,'Ace','Green'
'Alkaline Batteries',114.75,'RES/RES/alkalineBatteries3.jpg',"'Alkaline batteries power the devices that your customers use each and every day. Great for impulse purchases, providing power to on- the-go consumers at the value they expect. V3'",'Alkaline Batteries',19,'Ifixit','Yellow'
'Alkaline Batteries',203.39,'RES/RES/alkalineBatteries4.jpg',"'Alkaline batteries power the devices that your customers use each and every day. Great for impulse purchases, providing power to on- the-go consumers at the value they expect. V4'",'Alkaline Batteries',21,'Steel Grip','Black'
'Alkaline Batteries',245.29,'RES/RES/alkalineBatteries5.jpg',"'Alkaline batteries power the devices that your customers use each and every day. Great for impulse purchases, providing power to on- the-go consumers at the value they expect. V5'",'Alkaline Batteries',50,'Klein','Green'
'Alkaline Batteries',105.77,'RES/RES/alkalineBatteries6.jpg',"'Alkaline batteries power the devices that your customers use each and every day. Great for impulse purchases, providing power to on- the-go consumers at the value they expect. V6'",'Alkaline Batteries',43,'Great Neck','Black'
'Battery Chargers',380.24,RES/RES/batteryCharger1.jpg','Charges batteries in about three to seven hours. Charger automatically shuts off when batteries are done. Trickle charge keeps batteries at full capacity. V1','Battery Chargers',49,'Craftsman','Blue'
'Battery Chargers',360.15,RES/RES/batteryCharger2.jpg','Charges batteries in about three to seven hours. Charger automatically shuts off when batteries are done. Trickle charge keeps batteries at full capacity. V2','Battery Chargers',1,'Steel Grip','Blue'
'Battery Chargers',423.84,RES/RES/batteryCharger3.jpg','Charges batteries in about three to seven hours. Charger automatically shuts off when batteries are done. Trickle charge keeps batteries at full capacity. V3','Battery Chargers',45,'Ace','White'
'Battery Chargers',538.73,RES/RES/batteryCharger4.jpg','Charges batteries in about three to seven hours. Charger automatically shuts off when batteries are done. Trickle charge keeps batteries at full capacity. V4','Battery Chargers',22,'Ifixit','Black'
'Electric Fuses',181.65,'RES/RES/electricFuses1.jpg',"'Typical applications include power panel boards, motor control centers, combination starters and machinery disconnects. These fuse cartridges are UL- and CSA listed for safety. V1'",'Electric Fuses',47,'Klein','Blue'
'Electric Fuses',230.71,'RES/RES/electricFuses2.jpg',"'Typical applications include power panel boards, motor control centers, combination starters and machinery disconnects. These fuse cartridges are UL- and CSA listed for safety. V2'",'Electric Fuses',38,'Ace','Green'
'Electric Fuses',254.46,'RES/RES/electricFuses3.jpg',"'Typical applications include power panel boards, motor control centers, combination starters and machinery disconnects. These fuse cartridges are UL- and CSA listed for safety. V3'",'Electric Fuses',30,'Home Plus','Red'
'Electric Fuses',324.41,'RES/RES/electricFuses4.jpg',"'Typical applications include power panel boards, motor control centers, combination starters and machinery disconnects. These fuse cartridges are UL- and CSA listed for safety. V4'",'Electric Fuses',14,'Milwaukee','Violet'
'Electric Fuses',169.23,'RES/RES/electricFuses5.jpg',"'Typical applications include power panel boards, motor control centers, combination starters and machinery disconnects. These fuse cartridges are UL- and CSA listed for safety. V5'",'Electric Fuses',22,'Craftsman','Red'
'Circuit Breakers',243.25,'RES/RES/circuitBreakers1.jpg','Circuit breaker is used for overload and short-circuit protection of your electrical system. This breaker is compatible with Homeline load centers and CSED devices. V1','Circuit Breakers',13,'Irwin','Black'
'Circuit Breakers',103.28,'RES/RES/circuitBreakers2.jpg','Circuit breaker is used for overload and short-circuit protection of your electrical system. This breaker is compatible with Homeline load centers and CSED devices. V2','Circuit Breakers',33,'Klein','Yellow'
'Circuit Breakers',144.69,'RES/RES/circuitBreakers3.jpg','Circuit breaker is used for overload and short-circuit protection of your electrical system. This breaker is compatible with Homeline load centers and CSED devices. V3','Circuit Breakers',39,'Best Way','Yellow'
'Circuit Breakers',342.33,'RES/RES/circuitBreakers4.jpg','Circuit breaker is used for overload and short-circuit protection of your electrical system. This breaker is compatible with Homeline load centers and CSED devices. V4','Circuit Breakers',29,'Home Plus','Black'
'Circuit Breakers',293.27,'RES/RES/circuitBreakers5.jpg','Circuit breaker is used for overload and short-circuit protection of your electrical system. This breaker is compatible with Homeline load centers and CSED devices. V5','Circuit Breakers',42,'General','Yellow'
'Electric Panels',151.79,'RES/RES/electricPanels1.jpg',"'Homeline hot tub/pool/spa panel provides protection for outdoor circuits. Painted, zinc-coated steel outdoor enclosure and cover can be padlocked. V1'",'Electric Panels',8,'General','Brown'
'Electric Panels',221.1,'RES/RES/electricPanels2.jpg',"'Homeline hot tub/pool/spa panel provides protection for outdoor circuits. Painted, zinc-coated steel outdoor enclosure and cover can be padlocked. V2'",'Electric Panels',36,'Milwaukee','Yellow'
'Electric Panels',137.57,'RES/RES/electricPanels3.jpg',"'Homeline hot tub/pool/spa panel provides protection for outdoor circuits. Painted, zinc-coated steel outdoor enclosure and cover can be padlocked. V3'",'Electric Panels',24,'Klein','Orange'
'Electric Panels',323.3,'RES/RES/electricPanels4.jpg',"'Homeline hot tub/pool/spa panel provides protection for outdoor circuits. Painted, zinc-coated steel outdoor enclosure and cover can be padlocked. V4'",'Electric Panels',33,'Craftsman','Red'
'Electric Panels',335.48,'RES/RES/electricPanels5.jpg',"'Homeline hot tub/pool/spa panel provides protection for outdoor circuits. Painted, zinc-coated steel outdoor enclosure and cover can be padlocked. V5'",'Electric Panels',1,'Steel Grip','Orange'
'Battery Flashlights',296.04,'RES/RES/batteryFlashlights1.jpg','Durable aircraft aluminum body has an IP67 rating that is water and one-meter impact resistant. Soft-touch tail button operation to toggle between modes. V1','Battery Flashlights',9,'Olympia','Violet'
'Battery Flashlights',124.84,'RES/RES/batteryFlashlights2.jpg','Durable aircraft aluminum body has an IP67 rating that is water and one-meter impact resistant. Soft-touch tail button operation to toggle between modes. V2','Battery Flashlights',33,'Picquic','Orange'
